Недела;Ден;Датум;Час;Просторија;Студиска програма;Семестар;предмет;тип на настава;проф/асс;Групи
21;понеделник;18-May;12:00;01 пред.;Магистер;4;Фармацевтска хемија 1;Предавање;;
21;понеделник;18-May;13:00;01 пред.;Магистер;4;Фармацевтска хемија 1;Предавање;;
21;понеделник;18-May;14:00;01 пред.;Лабораториско;2;Основи на физичка хемија;Предавање;;
21;понеделник;18-May;15:00;01 пред.;Лабораториско;2;Основи на физичка хемија;Предавање;;
21;понеделник;18-May;9:00;02 пред.;Магистер;6;Основи на фитотерапијата;Предавање;;
21;понеделник;18-May;10:00;02 пред.;Магистер;6;Основи на фитотерапијата;Предавање;;
21;понеделник;18-May;11:00;02 пред.;Магистер;6;Основи на фитотерапијата;Предавање;;
21;понеделник;18-May;12:00;02 пред.;Магистер;8;Токсикологија;Предавање;Проф. д-р Тања Петреска Ивановска;
21;понеделник;18-May;13:00;02 пред.;Магистер;8;Токсикологија;Предавање;Проф. д-р Тања Петреска Ивановска;
21;понеделник;18-May;14:00;02 пред.;Магистер;8;Токсикологија;Предавање;Проф. д-р Тања Петреска Ивановска;
21;понеделник;18-May;15:00;02 пред.;Магистер;8;Токсикологија;Предавање;Проф. д-р Тања Петреска Ивановска;
21;понеделник;18-May;16:00;02 пред.;Магистер;8;Токсикологија;Вежби;Aсс. м-р Ана Марија Бајатовска;
21;понеделник;18-May;17:00;02 пред.;Магистер;8;Токсикологија;Вежби;Aсс. м-р Ана Марија Бајатовска;
21;понеделник;18-May;18:00;02 пред.;Магистер;8;Токсикологија;Вежби;Aсс. м-р Ана Марија Бајатовска;
21;понеделник;18-May;8:00;03 пред.;Лабораториско;2;Основи на органска хемија;Предавање;;
21;понеделник;18-May;9:00;03 пред.;Лабораториско;2;Основи на органска хемија;Предавање;;
21;понеделник;18-May;10:00;03 пред.;Лабораториско;2;Основи на органска хемија;Предавање;;
21;понеделник;18-May;11:00;03 пред.;Магистер;2;Молекуларно клеточна биологија и генетика;Колоквиум 2;;
21;понеделник;18-May;12:00;03 пред.;Магистер;2;Молекуларно клеточна биологија и генетика;Колоквиум 2;;
21;понеделник;18-May;13:00;03 пред.;Магистер;2;Молекуларно клеточна биологија и генетика;Колоквиум 2;;
21;понеделник;18-May;11:00;04 пред.;Лабораториско;4;Патофизиологија со патологија;Вежби;;
21;понеделник;18-May;12:00;04 пред.;Лабораториско;4;Патофизиологија со патологија;Вежби;;
21;понеделник;18-May;11:00;08 лаб.;Лабораториско;2;Основи на физичка хемија;Вежби;;
21;понеделник;18-May;12:00;08 лаб.;Лабораториско;2;Основи на физичка хемија;Вежби;;
21;понеделник;18-May;13:00;08 лаб.;Лабораториско;2;Основи на физичка хемија;Вежби;;
21;понеделник;18-May;11:00;09 лаб.;Лабораториско;2;Основи на физичка хемија;Вежби;;
21;понеделник;18-May;12:00;09 лаб.;Лабораториско;2;Основи на физичка хемија;Вежби;;
21;понеделник;18-May;13:00;09 лаб.;Лабораториско;2;Основи на физичка хемија;Вежби;;
21;понеделник;18-May;8:00;11 лаб.;Магистер;4;Фармацевтска хемија 1;Вежби;;
21;понеделник;18-May;9:00;11 лаб.;Магистер;4;Фармацевтска хемија 1;Вежби;;
21;понеделник;18-May;10:00;11 лаб.;Магистер;4;Фармацевтска хемија 1;Вежби;;
21;понеделник;18-May;8:00;12 лаб.;Магистер;4;Фармацевтска хемија 1;Вежби;;
21;понеделник;18-May;9:00;12 лаб.;Магистер;4;Фармацевтска хемија 1;Вежби;;
21;понеделник;18-May;10:00;12 лаб.;Магистер;4;Фармацевтска хемија 1;Вежби;;
21;понеделник;18-May;14:00;12 лаб.;Магистер;4;Фармацевтска хемија 1;Вежби;;
21;понеделник;18-May;15:00;12 лаб.;Магистер;4;Фармацевтска хемија 1;Вежби;;
21;понеделник;18-May;16:00;12 лаб.;Магистер;4;Фармацевтска хемија 1;Вежби;;
21;вторник;19-May;10:00;01 пред.;Лабораториско;6;Токсиколошки и форензички анализи;Предавање;Проф. д-p Зоран Кавраковски;
21;вторник;19-May;11:00;01 пред.;Лабораториско;6;Токсиколошки и форензички анализи;Предавање;Проф. д-p Зоран Кавраковски;
21;вторник;19-May;12:00;01 пред.;Лабораториско;6;Токсиколошки и форензички анализи;Предавање;Проф. д-p Зоран Кавраковски;
21;вторник;19-May;13:00;01 пред.;Магистер;4;Фармацевтска хемија 1;Предавање;Проф. д-р Александра Капедановска Несторовска;
21;вторник;19-May;14:00;01 пред.;Магистер;4;Фармацевтска хемија 1;Предавање;Проф. д-р Александра Капедановска Несторовска;
21;вторник;19-May;15:00;01 пред.;Магистер;4;Фармацевтска хемија 1;Предавање;Проф. д-р Александра Капедановска Несторовска;
21;вторник;19-May;8:00;02 пред.;Магистер;6;Основи на фармацевтска биотехнологија;Предавање;Проф. д-p Рената Славеска Раички;
21;вторник;19-May;9:00;02 пред.;Магистер;6;Основи на фармацевтска биотехнологија;Предавање;Проф. д-p Рената Славеска Раички;
